id,name,category,rating,url,description
wx2e1deadc021eaeb9,极斗-客户端,Mini Program,,,极斗客户客户端
wxffa33630a050f2e1,极氪汽车,Mini Program,,,极氪汽车官方小程序，共创极致体验的出行生活。旗下ZEEKR 001、ZEEKR 009、ZEEKR X三款车型，提供线上看车、试乘试驾、定制购车等服务。
wx2ab621c1ef6b50b8,极简运动打卡,Mini Program,,,健步走小程序、团队活动、健身打卡记录表、运动打卡。 支持健走、跑步、平板支撑、俯卧撑、跳绳、爬楼、深蹲、骑行、瑜伽、仰卧起坐、蹲马步、引体向上、凯格尔、八段锦、羽毛球、飞盘等几乎所有运动打卡与数据记录。 自定义运动类型、导出运动打卡记录表。
wx0e752a2b663b7eaa,极致金郡健身,Mini Program,,,极致健身以专业打造运动馆！我们不止是健身房，更是涵盖游泳、健身、瑜伽、普拉提等综合性运动空间，为健身爱好者提供极致体验。
wx009182a6839dfa94,极酷运动GeeCool,Mini Program,,,极酷是城市运动生活方式平台，飞盘、橄榄球、羽毛球、跑步、骑行、攀岩、潜水、划船、露营、篮球、足球、皮克球、高尔夫等，使用极酷，一起潮酷！
wxdf0cfaa35061a457,极食到家I外卖美食奶茶夜宵,Mini Program,,,极食到家，平台涵盖美食外卖、商超百货、生鲜酒水、同城跑腿、代取代送等全场景服务，公司以「送啥都有温度」为品牌理念，赋能本地商家增收、带动乡镇就业，打造乡镇 30 分钟便民生活圈，致力于成为乡村最靠谱、最贴心的本地化生活服务平台。
wxf84519c6359c368f,林教练跑步分享,Mini Program,,,"跑步指导
训练计划、运动习惯养成、跑步知识、营养搭配及补给方案"
wx882a433fdfd20bd3,林里生活 Lin Li,Mini Program,,,林里生活I
wx048db5c7be425dcb,果合少儿编程,Mini Program,,,舟山少儿编程培训
wx4dcfd4515bfd6ba1,果然优员工自用,Mini Program,,,专供果然优仓储&财务人员使用
wx64b4b7eb1f0fa772,果然税务师事务所,Mini Program,,,国内电商财税合规领域头部机构服务年营收千万级电商企业只做可落地的财税咨询
wx657ab888015f89af,果蔬好&阳光之日线上购物,Mini Program,,,本小程序仅用于GSH果蔬好生活超市线上商城使用
wxa0097d5026be748c,果谐人证考试通,Mini Program,,,网约车司机从业资格证（人证）考试题库，全国+地方网约车从业资格考试题库，含上海/深圳/杭州/重庆/贵阳等240余城市，包含出租车考试题库的网约车平台。
wx345946c3f358ce09,枞阳交通码,Mini Program,,,扫码，丰富出行生活
wx73295b0d9531b84e,枣阳兜有美食甄选店,Mini Program,,,枣阳兜有美食甄选店
wx904ec421396a4aee,枣阳市零基础政务服务指南,Mini Program,,,枣阳市零基础政务服务指南
wx1ce9435017a13c77,枫叶阅读,Mini Program,,,热门网络小说，任你挑选阅读~
wx545df97c439c86c8,柏合镇壹碗饮品,Mini Program,,,欢迎光临
wx8a7484c9d89900a3,柏威年购物中心,Mini Program,,,柏威年购物商场所属的停车场用的停车小程序本小程序提供停车缴费、停车记录查询、车辆绑定、最新商场优惠活动展示等功能
wx868f71822954e883,柑橘24H健身,Mini Program,,,柑橘24H健身小程序
wx0c78a659d582d131,柘城直聘I求职招聘找工作,Mini Program,,,柘城本地专业求职招聘平台/柘城招聘/柘城求职/柘城找工作/柘城招聘网/柘城人才网
wx6876f427e3e7be1f,柚子法律咨询平台,Mini Program,,,柚子律师提供7×24小时法律在线咨询。真实认证律师团队，快速响应您的诉求，轻松化解法律纠纷，找好律师首选柚子律师。
wx5e68e2e9055b6ebb,柚子记账,Mini Program,,,3秒快速记账，100万人都在用的记账助手。简单方便的生活记账小程序，随手记录收支，掌握账务状况，是你生活、工作详细的记账本。
wxbaf917b960304331,柚见鲜茶,Mini Program,,,手机自助点餐，享惊喜优惠；下单免排队，外卖送上门。
wx16c0f04d4b433a7c,柠云水印相机,Mini Program,,,免费无广告，时间地点真实防篡改
wx177c513cc05c325d,柠季柠檬茶专门店,Mini Program,,,喝柠季，添活力
wxbee03144104f232a,柠檬树餐饮系统,Mini Program,,,柠檬树餐饮系统。
wx4c1bd5e9cb456cea,柠檬短篇,Mini Program,,,你爱看的故事都在这里！
wx77686d6f331fd9e8,查Omeng车站火车巴士时刻表,Mini Program,,,面向在欧洲大陆境内的用户提供附近火车、电车、公交的到达的出发的时刻表，延误信息。另，也对用户提供部分车站附近厕所位置查询。
wx8775adfd0d168dd0,查尔斯小火车大冒险,Mini Program,,,查尔斯小火车大逃亡游戏
wx56ec5e164df6264e,查尔斯小火车挑战,Mini Program,,,查尔斯小火车
wx53b1564e918c6055,查尔斯火车大冒险,Mini Program,,,一款休闲益智了的小游戏
wx9b44da8c11e10425,查房 澳洲房产地图悉尼买房指南,Mini Program,,,提供针对每个房子的信息汇总和客观分析，做悉尼购房参谋。街区细分、基于AI的中立估价及房源对比功能，是非常有用的独家创新。
wxeb47502ceeffb598,查权重工具,Mini Program,,,
wx81a3ced99a3b1145,查查帮助服务,Mini Program,,,查询使用帮助服务，汇总查询小程序、查询系统、查询公众号、查询链接网址、查询二维码的常见问题。针对查无结果、找不到查询入口、对查询结果有疑问、查询锁定、忘记密码等情况，提供相关查询帮助。查询无需注册登录，适配各类信息查询制作相关使用场景。
wx1b6fd110dd64aa14,查汽车车况,Mini Program,,,"提供车辆事故出险记录查询,4s店维保记录查询,调表里程查询,车辆信息查询,车牌号查询,查车牌,车架号查询车辆信息,查车专家,车架号查询,专业车况查询"
wx999582e65a83ec1e,柳州市工人医院医保支付,Mini Program,,,柳州市工人医院医保支付专用小程序
wx0e6b5eece84c99c6,标婷官方购物平台,Mini Program,,,标婷商城
wxb5148e64929a9e26,标果商城,Mini Program,,,标果工厂为门店提供一站式的生鲜采购、配送和销售服务。标准化、稳定、持续是我们始终秉承的服务宗旨！
wx6e915dd7bbd39036,标绩管理端,Mini Program,,,用于SaaS系统的管理
wx5cc91b2c1224a95e,标题咖啡 Beauty Coffee,Mini Program,,,标题咖啡
wx11a60ab83228cfc6,栖禾摄影,Mini Program,,,发现你的美
wx9f1c2e0bbc10673c,校友邦一实习求职校招找工作,Mini Program,,,大学生实习求职、校园招聘、校招就业平台。海量实习、校招岗位。实习校招岗位精准推荐，校友邦实习校招就业平台。
wx796af3381abe60e0,校园e码通,Mini Program,,,校园e码通是中国建设银行推出的一款面向校园用户群体的智慧校园产品。该产品以电子校园卡为载体，结合电子钱包、动态二维码、身份识别等技术，实现了校内门禁出入、餐饮消费、水电网控、图书借阅以及教务考勤等场景的移动互联应用功能。
wx13552ab331077ecc,校园合伙人营销版,Mini Program,,,校园合伙人小程序是中国电信打造的校园营销轻工具，无缝整合校园销售场景，一站式承接各类校园业务，服务广大莘莘学子
wxc160ec9bc06331c6,校园外卖购,Mini Program,,,校园外卖购是服务于高校综合体的一站式外卖点餐平台，打造点餐、配送、外卖柜交付、售后服务全环节，提供安全、优质、便捷的用餐体验。
wxb151d35a16221f8e,校园课程表,Mini Program,,,课表制作新体验，这款小程序页面精美，操作超简单！支持图片导入，还能分享、复制粘贴课程，一键生成高颜值课表，轻松打造专属你的学习日程，快来试试！
wx4294667ee315a00a,校园足迹,Mini Program,,,实时了解孩子安全到校、离校状态关注孩子在校轨迹快速请假、审批接收学校通知增强家校沟通交流，共同关注学生教育成长！
wxadc5ef8bbc724d10,校圆外卖柜,Mini Program,,,校圆外卖柜智能存取，省时省心省力。
wxa6edb79b7851534f,校安通智慧AI校园,Mini Program,,,校安通提供智能安防、师生出入考勤管理、宿舍考勒管理、家校信息互动、学生生活健康管理、学生行为管理等多元化服务的系统平台。
wx3261cee7d90805af,校小二丨跑腿外卖校园生活服务,Mini Program,,,数字校园生活服务平台：校园创业实践/校内勤工俭学    提供校园外卖/校园跑腿/校园团购/校园集市等服务！
wx2329c5a37708b786,校校猴外卖,Mini Program,,,饭点饿了，就选校校猴外卖，无需排队，到寝选餐。专注效率，专注服务，专注体验的点餐平台
wxfe650ffa7a6eecc1,校生活,Mini Program,,,校内餐厅外卖平台，为高校师生提供优质校内服务
wx216ccb7157a8f192,校钉热水服务,Mini Program,,,为高校等单位提供基于互联网技术的热水洗浴、直饮水等设备运营和服务。
wx8160e6180dddfc5d,校餐智慧管理,Mini Program,,,营养餐智慧管理
wx11c5fcff08684d2b,株洲农村商业银行 美好生活,Mini Program,,,株洲农村商业银行客户积分权益平台，为客户提供优质的金融服务和便捷的积分权益兑换渠道。
wxa1e9270686c9ef53,核桃编程,Mini Program,,,核桃编程
wx32f2550e7e0d272e,核桃编程有活动,Mini Program,,,这里是核桃编程活动营地，我们将持续推送你感兴趣的编程学习资料、也会不定期给你带来惊喜的活动和福利！
wxb7a3eeaf666f07b5,格律型动24h健身,Mini Program,,,“格律，是科学的自律；型动，是自由的奔赴。这里没有营业时间限制，只有你对完美的无限追求。”
wxd40318c024b03c48,格木学习机,Mini Program,,,格木教育学员专用，行测刷题数据分析
wx8c3b3b5fec35efd2,格林酒店预订格林豪泰格美格雅,Mini Program,,,"格美会官方小程序,提供格林旗下格林东方/格美/格雅/格菲/无眠/格林豪泰/格盟/格林公寓/青皮树/贝壳及雅阁/逸柏旗下酒店预订服务!"
wx8296d477afe0abfe,格瑞考试,Mini Program,,,格瑞考试系统
wxd38a807b8188d671,栾城烈鸟招聘丨求职招聘找工作,Mini Program,,,不用填简历的招聘网--栾城烈鸟招聘！栾城招聘网最新招聘信息；找工作，招人才，记住【栾城招聘】四个字；创办8年，烈鸟招聘®栾城站。
wxab8814719136cc0b,桂健康,Mini Program,,,桂健康，广西全民健康信息系统
wx442f1fcfc5bd2cd4,桂建通远程学习,Mini Program,,,广西壮族自治区住房城乡建设行业专业技术人员继续教育学习平台
wx4d02abf47ceb3213,桂林定制公交,Mini Program,,,桂林公交定制业务
wx38215f4d28db256c,桂林市妇女儿童医院智慧医院,Mini Program,,,为人民医疗与护理保健服务，妇女儿童保健及疾病治疗，妇女病普查遗传病筛查，以及其他医疗、保健、护理、教学、科研等医疗业务
wx55836128603f66e8,桂林电影院,Mini Program,,,桂林电影院将为您提供最优质的服务！
wxd8f262277392db8a,桂林银行,Mini Program,,,桂林银行股份有限公司小程序
wx440236e3a64c4169,桂林银行金融小助手,Mini Program,,,桂林银行小程序客户经理端
wx6b962ebc4c2db7fa,桂花学校,Mini Program,,,本小程序用于校园餐的订餐和缴费，支持快捷缴费、状态实时查询、数据统计核对，操作简便、安全规范，有效提升校园餐管理效率。
wx9749c685cceae164,桂阅智学服务平台,Mini Program,,,桂阅智学服务平台是广西新华书店集团升级线下服务并延伸线上教育教学服务，助力行政主管部门、学校教育教学的服务型平台。
wx47ab01ff5283c2a4,桔子摄影,Mini Program,,,桔子摄影服务平台
wxf069f838dd2498dc,桔子海民宿,Mini Program,,,海边民宿、赶海游玩、烧烤团建、特色美食
wx430180b24afc5f85,桔子记账,Mini Program,,,免费无广告多人共享记账，新用户送“保时米”皮肤！日历视图免费！分类预算免费！情侣记账、个人记账、家庭记账、情侣记账、项目记账。
wxd2e9c0cc8f617fee,桥隧工程建设数智管理,Mini Program,,,工程建设管理平台，BIM管理信息化，智慧工地管理。
wxb50307b23a28abdf,桦林山泉润通饮品,Mini Program,,,送水到家
wx82249404f00fa4cd,梁溪智慧停车,Mini Program,,,智慧停车，优化停车
wxd66eedcb8f30cdf2,梅山e检,Mini Program,,,梅山E检
wxbfc428a1b7df8213,梅州百城招聘网,Mini Program,,,1万+企业在线，20万人才简历，每日实时更新岗位！在梅州，求职、招聘，就找我！热线：0753-6131888
wx0c2691ead515836a,梅州直聘丨求职招聘找工作,Mini Program,,,梅州直聘专注梅州本地的招聘平台，服务覆盖梅江、梅县、兴宁、五华、丰顺、大埔、平远、蕉岭等区县。一个更懂梅州人才的招聘平台，为梅州企业解决用工难问题。求职招聘，上梅州直聘！客服：15728770694
wx00d6f35324061425,梅钢设备智能管理AI,Mini Program,,,提高设备管理水平和效率。
wxe3045f73e1b2eff8,梦之岛电子发票服务,Mini Program,,,提供给梦之岛各店消费顾客开具电子发票使用
wxdef5b5442425e45c,梦亚酒店南宁火车站大学路店,Mini Program,,,铂森酒位于南宁市衡阳路31号，是一家年轻时尚，并深受大学生群体信赖的酒店。毗邻南宁站、广西大学、南铁美食街、白苍岭地铁口
